question_id,img_id,question,answer,false option
00001032,down/ellipse_navy_081.png,What direction does the circle move in the frame?,down,up|left|right
00001033,down/ellipse_navy_085.png,What direction does the circle move in the frame?,down,up|left|right
00001034,down/ellipse_navy_088.png,What direction does the circle move in the frame?,down,up|left|right
00001035,down/ellipse_navy_090.png,What direction does the circle move in the frame?,down,up|left|right
00001036,down/ellipse_navy_092.png,What direction does the circle move in the frame?,down,up|left|right
00001037,down/ellipse_navy_093.png,What direction does the circle move in the frame?,down,up|left|right
00001038,down/ellipse_navy_094.png,What direction does the circle move in the frame?,down,up|left|right
00001039,down/ellipse_navy_101.png,What direction does the circle move in the frame?,down,up|left|right
00001040,down/ellipse_navy_102.png,What direction does the circle move in the frame?,down,up|left|right
00001041,down/ellipse_navy_117.png,What direction does the circle move in the frame?,down,up|left|right
00001042,down/ellipse_navy_118.png,What direction does the circle move in the frame?,down,up|left|right
00001043,down/ellipse_navy_126.png,What direction does the circle move in the frame?,down,up|left|right
00001044,down/ellipse_navy_127.png,What direction does the circle move in the frame?,down,up|left|right
00001045,down/ellipse_navy_140.png,What direction does the circle move in the frame?,down,up|left|right
00001046,down/ellipse_navy_141.png,What direction does the circle move in the frame?,down,up|left|right
00001047,down/ellipse_navy_145.png,What direction does the circle move in the frame?,down,up|left|right
00001048,down/ellipse_navy_146.png,What direction does the circle move in the frame?,down,up|left|right
00001049,down/ellipse_navy_149.png,What direction does the circle move in the frame?,down,up|left|right
00001050,down/ellipse_navy_150.png,What direction does the circle move in the frame?,down,up|left|right
00001051,down/ellipse_orange_002.png,What direction does the circle move in the frame?,down,up|left|right
00001052,down/ellipse_orange_005.png,What direction does the circle move in the frame?,down,up|left|right
00001053,down/ellipse_orange_014.png,What direction does the circle move in the frame?,down,up|left|right
00001054,down/ellipse_orange_015.png,What direction does the circle move in the frame?,down,up|left|right
00001055,down/ellipse_orange_045.png,What direction does the circle move in the frame?,down,up|left|right
00001056,down/ellipse_orange_047.png,What direction does the circle move in the frame?,down,up|left|right
00001057,down/ellipse_orange_056.png,What direction does the circle move in the frame?,down,up|left|right
00001058,down/ellipse_orange_062.png,What direction does the circle move in the frame?,down,up|left|right
00001059,down/ellipse_orange_063.png,What direction does the circle move in the frame?,down,up|left|right
00001060,down/ellipse_orange_064.png,What direction does the circle move in the frame?,down,up|left|right
00001061,down/ellipse_orange_069.png,What direction does the circle move in the frame?,down,up|left|right
00001062,down/ellipse_orange_070.png,What direction does the circle move in the frame?,down,up|left|right
00001063,down/ellipse_orange_072.png,What direction does the circle move in the frame?,down,up|left|right
00001064,down/ellipse_orange_087.png,What direction does the circle move in the frame?,down,up|left|right
00001065,down/ellipse_orange_090.png,What direction does the circle move in the frame?,down,up|left|right
00001066,down/ellipse_orange_093.png,What direction does the circle move in the frame?,down,up|left|right
00001067,down/ellipse_orange_094.png,What direction does the circle move in the frame?,down,up|left|right
00001068,down/ellipse_orange_095.png,What direction does the circle move in the frame?,down,up|left|right
00001069,down/ellipse_orange_096.png,What direction does the circle move in the frame?,down,up|left|right
00001070,down/ellipse_orange_103.png,What direction does the circle move in the frame?,down,up|left|right
00001071,down/ellipse_orange_106.png,What direction does the circle move in the frame?,down,up|left|right
00001072,down/ellipse_orange_110.png,What direction does the circle move in the frame?,down,up|left|right
00001073,down/ellipse_orange_112.png,What direction does the circle move in the frame?,down,up|left|right
00001074,down/ellipse_orange_117.png,What direction does the circle move in the frame?,down,up|left|right
00001075,down/ellipse_orange_122.png,What direction does the circle move in the frame?,down,up|left|right
00001076,down/ellipse_orange_123.png,What direction does the circle move in the frame?,down,up|left|right
00001077,down/ellipse_orange_127.png,What direction does the circle move in the frame?,down,up|left|right
00001078,down/ellipse_orange_132.png,What direction does the circle move in the frame?,down,up|left|right
00001079,down/ellipse_orange_134.png,What direction does the circle move in the frame?,down,up|left|right
00001080,down/ellipse_orange_140.png,What direction does the circle move in the frame?,down,up|left|right
00001081,down/ellipse_pink_003.png,What direction does the circle move in the frame?,down,up|left|right
00001082,down/ellipse_pink_009.png,What direction does the circle move in the frame?,down,up|left|right
00001083,down/ellipse_pink_011.png,What direction does the circle move in the frame?,down,up|left|right
00001084,down/ellipse_pink_015.png,What direction does the circle move in the frame?,down,up|left|right
00001085,down/ellipse_pink_021.png,What direction does the circle move in the frame?,down,up|left|right
00001086,down/ellipse_pink_026.png,What direction does the circle move in the frame?,down,up|left|right
00001087,down/ellipse_pink_047.png,What direction does the circle move in the frame?,down,up|left|right
00001088,down/ellipse_pink_048.png,What direction does the circle move in the frame?,down,up|left|right
00001089,down/ellipse_pink_060.png,What direction does the circle move in the frame?,down,up|left|right
00001090,down/ellipse_pink_067.png,What direction does the circle move in the frame?,down,up|left|right
00001091,down/ellipse_pink_068.png,What direction does the circle move in the frame?,down,up|left|right
00001092,down/ellipse_pink_072.png,What direction does the circle move in the frame?,down,up|left|right
00001093,down/ellipse_pink_076.png,What direction does the circle move in the frame?,down,up|left|right
00001094,down/ellipse_pink_081.png,What direction does the circle move in the frame?,down,up|left|right
00001095,down/ellipse_pink_082.png,What direction does the circle move in the frame?,down,up|left|right
00001096,down/ellipse_pink_083.png,What direction does the circle move in the frame?,down,up|left|right
00001097,down/ellipse_pink_084.png,What direction does the circle move in the frame?,down,up|left|right
00001098,down/ellipse_pink_107.png,What direction does the circle move in the frame?,down,up|left|right
00001099,down/ellipse_pink_112.png,What direction does the circle move in the frame?,down,up|left|right
00001100,down/ellipse_pink_115.png,What direction does the circle move in the frame?,down,up|left|right
00001101,down/ellipse_pink_116.png,What direction does the circle move in the frame?,down,up|left|right
00001102,down/ellipse_pink_119.png,What direction does the circle move in the frame?,down,up|left|right
00001103,down/ellipse_pink_123.png,What direction does the circle move in the frame?,down,up|left|right
00001104,down/ellipse_pink_135.png,What direction does the circle move in the frame?,down,up|left|right
00001105,down/ellipse_pink_137.png,What direction does the circle move in the frame?,down,up|left|right
00001106,down/ellipse_pink_138.png,What direction does the circle move in the frame?,down,up|left|right
00001107,down/ellipse_pink_139.png,What direction does the circle move in the frame?,down,up|left|right
00001108,down/ellipse_pink_142.png,What direction does the circle move in the frame?,down,up|left|right
00001109,down/ellipse_pink_148.png,What direction does the circle move in the frame?,down,up|left|right
00001110,down/ellipse_pink_149.png,What direction does the circle move in the frame?,down,up|left|right
00001111,down/ellipse_purple_008.png,What direction does the circle move in the frame?,down,up|left|right
00001112,down/ellipse_purple_015.png,What direction does the circle move in the frame?,down,up|left|right
00001113,down/ellipse_purple_026.png,What direction does the circle move in the frame?,down,up|left|right
00001114,down/ellipse_purple_029.png,What direction does the circle move in the frame?,down,up|left|right
00001115,down/ellipse_purple_032.png,What direction does the circle move in the frame?,down,up|left|right
00001116,down/ellipse_purple_034.png,What direction does the circle move in the frame?,down,up|left|right
00001117,down/ellipse_purple_035.png,What direction does the circle move in the frame?,down,up|left|right
00001118,down/ellipse_purple_043.png,What direction does the circle move in the frame?,down,up|left|right
00001119,down/ellipse_purple_044.png,What direction does the circle move in the frame?,down,up|left|right
00001120,down/ellipse_purple_046.png,What direction does the circle move in the frame?,down,up|left|right
00001121,down/ellipse_purple_053.png,What direction does the circle move in the frame?,down,up|left|right
00001122,down/ellipse_purple_060.png,What direction does the circle move in the frame?,down,up|left|right
00001123,down/ellipse_purple_063.png,What direction does the circle move in the frame?,down,up|left|right
00001124,down/ellipse_purple_066.png,What direction does the circle move in the frame?,down,up|left|right
00001125,down/ellipse_purple_068.png,What direction does the circle move in the frame?,down,up|left|right
00001126,down/ellipse_purple_072.png,What direction does the circle move in the frame?,down,up|left|right
00001127,down/ellipse_purple_083.png,What direction does the circle move in the frame?,down,up|left|right
00001128,down/ellipse_purple_092.png,What direction does the circle move in the frame?,down,up|left|right
00001129,down/ellipse_purple_095.png,What direction does the circle move in the frame?,down,up|left|right
00001130,down/ellipse_purple_124.png,What direction does the circle move in the frame?,down,up|left|right
00001131,down/ellipse_purple_126.png,What direction does the circle move in the frame?,down,up|left|right
00001132,down/ellipse_purple_129.png,What direction does the circle move in the frame?,down,up|left|right
00001133,down/ellipse_purple_130.png,What direction does the circle move in the frame?,down,up|left|right
00001134,down/ellipse_purple_131.png,What direction does the circle move in the frame?,down,up|left|right
00001135,down/ellipse_purple_133.png,What direction does the circle move in the frame?,down,up|left|right
00001136,down/ellipse_purple_137.png,What direction does the circle move in the frame?,down,up|left|right
00001137,down/ellipse_purple_142.png,What direction does the circle move in the frame?,down,up|left|right
00001138,down/ellipse_purple_146.png,What direction does the circle move in the frame?,down,up|left|right
00001139,down/ellipse_purple_148.png,What direction does the circle move in the frame?,down,up|left|right
00001140,down/ellipse_purple_150.png,What direction does the circle move in the frame?,down,up|left|right
00001141,down/ellipse_red_005.png,What direction does the circle move in the frame?,down,up|left|right
00001142,down/ellipse_red_010.png,What direction does the circle move in the frame?,down,up|left|right
00001143,down/ellipse_red_012.png,What direction does the circle move in the frame?,down,up|left|right
00001144,down/ellipse_red_016.png,What direction does the circle move in the frame?,down,up|left|right
00001145,down/ellipse_red_017.png,What direction does the circle move in the frame?,down,up|left|right
00001146,down/ellipse_red_026.png,What direction does the circle move in the frame?,down,up|left|right
00001147,down/ellipse_red_027.png,What direction does the circle move in the frame?,down,up|left|right
00001148,down/ellipse_red_033.png,What direction does the circle move in the frame?,down,up|left|right
00001149,down/ellipse_red_034.png,What direction does the circle move in the frame?,down,up|left|right
00001150,down/ellipse_red_037.png,What direction does the circle move in the frame?,down,up|left|right
00001151,down/ellipse_red_038.png,What direction does the circle move in the frame?,down,up|left|right
00001152,down/ellipse_red_042.png,What direction does the circle move in the frame?,down,up|left|right
00001153,down/ellipse_red_045.png,What direction does the circle move in the frame?,down,up|left|right
00001154,down/ellipse_red_062.png,What direction does the circle move in the frame?,down,up|left|right
00001155,down/ellipse_red_063.png,What direction does the circle move in the frame?,down,up|left|right
00001156,down/ellipse_red_068.png,What direction does the circle move in the frame?,down,up|left|right
00001157,down/ellipse_red_080.png,What direction does the circle move in the frame?,down,up|left|right
00001158,down/ellipse_red_087.png,What direction does the circle move in the frame?,down,up|left|right
00001159,down/ellipse_red_102.png,What direction does the circle move in the frame?,down,up|left|right
00001160,down/ellipse_red_106.png,What direction does the circle move in the frame?,down,up|left|right
00001161,down/ellipse_red_107.png,What direction does the circle move in the frame?,down,up|left|right
00001162,down/ellipse_red_110.png,What direction does the circle move in the frame?,down,up|left|right
00001163,down/ellipse_red_111.png,What direction does the circle move in the frame?,down,up|left|right
00001164,down/ellipse_red_127.png,What direction does the circle move in the frame?,down,up|left|right
00001165,down/ellipse_red_137.png,What direction does the circle move in the frame?,down,up|left|right
00001166,down/ellipse_red_139.png,What direction does the circle move in the frame?,down,up|left|right
00001167,down/ellipse_red_140.png,What direction does the circle move in the frame?,down,up|left|right
00001168,down/ellipse_red_142.png,What direction does the circle move in the frame?,down,up|left|right
00001169,down/ellipse_red_148.png,What direction does the circle move in the frame?,down,up|left|right
00001170,down/ellipse_red_149.png,What direction does the circle move in the frame?,down,up|left|right
00001171,down/ellipse_yellow_006.png,What direction does the circle move in the frame?,down,up|left|right
00001172,down/ellipse_yellow_011.png,What direction does the circle move in the frame?,down,up|left|right
00001173,down/ellipse_yellow_012.png,What direction does the circle move in the frame?,down,up|left|right
00001174,down/ellipse_yellow_014.png,What direction does the circle move in the frame?,down,up|left|right
00001175,down/ellipse_yellow_017.png,What direction does the circle move in the frame?,down,up|left|right
00001176,down/ellipse_yellow_020.png,What direction does the circle move in the frame?,down,up|left|right
00001177,down/ellipse_yellow_021.png,What direction does the circle move in the frame?,down,up|left|right
00001178,down/ellipse_yellow_025.png,What direction does the circle move in the frame?,down,up|left|right
00001179,down/ellipse_yellow_026.png,What direction does the circle move in the frame?,down,up|left|right
00001180,down/ellipse_yellow_043.png,What direction does the circle move in the frame?,down,up|left|right
00001181,down/ellipse_yellow_044.png,What direction does the circle move in the frame?,down,up|left|right
00001182,down/ellipse_yellow_050.png,What direction does the circle move in the frame?,down,up|left|right
00001183,down/ellipse_yellow_061.png,What direction does the circle move in the frame?,down,up|left|right
00001184,down/ellipse_yellow_064.png,What direction does the circle move in the frame?,down,up|left|right
00001185,down/ellipse_yellow_074.png,What direction does the circle move in the frame?,down,up|left|right
00001186,down/ellipse_yellow_076.png,What direction does the circle move in the frame?,down,up|left|right
00001187,down/ellipse_yellow_078.png,What direction does the circle move in the frame?,down,up|left|right
00001188,down/ellipse_yellow_084.png,What direction does the circle move in the frame?,down,up|left|right
00001189,down/ellipse_yellow_094.png,What direction does the circle move in the frame?,down,up|left|right
00001190,down/ellipse_yellow_095.png,What direction does the circle move in the frame?,down,up|left|right
00001191,down/ellipse_yellow_097.png,What direction does the circle move in the frame?,down,up|left|right
00001192,down/ellipse_yellow_102.png,What direction does the circle move in the frame?,down,up|left|right
00001193,down/ellipse_yellow_107.png,What direction does the circle move in the frame?,down,up|left|right
00001194,down/ellipse_yellow_109.png,What direction does the circle move in the frame?,down,up|left|right
00001195,down/ellipse_yellow_113.png,What direction does the circle move in the frame?,down,up|left|right
00001196,down/ellipse_yellow_114.png,What direction does the circle move in the frame?,down,up|left|right
00001197,down/ellipse_yellow_115.png,What direction does the circle move in the frame?,down,up|left|right
00001198,down/ellipse_yellow_123.png,What direction does the circle move in the frame?,down,up|left|right
00001199,down/ellipse_yellow_135.png,What direction does the circle move in the frame?,down,up|left|right
00001200,down/ellipse_yellow_140.png,What direction does the circle move in the frame?,down,up|left|right
00001201,down/heart_blue_002.png,What direction does the circle move in the frame?,down,up|left|right
00001202,down/heart_blue_005.png,What direction does the circle move in the frame?,down,up|left|right
00001203,down/heart_blue_006.png,What direction does the circle move in the frame?,down,up|left|right
00001204,down/heart_blue_009.png,What direction does the circle move in the frame?,down,up|left|right
00001205,down/heart_blue_010.png,What direction does the circle move in the frame?,down,up|left|right
00001206,down/heart_blue_020.png,What direction does the circle move in the frame?,down,up|left|right
00001207,down/heart_blue_032.png,What direction does the circle move in the frame?,down,up|left|right
00001208,down/heart_blue_038.png,What direction does the circle move in the frame?,down,up|left|right
00001209,down/heart_blue_046.png,What direction does the circle move in the frame?,down,up|left|right
00001210,down/heart_blue_048.png,What direction does the circle move in the frame?,down,up|left|right
00001211,down/heart_blue_052.png,What direction does the circle move in the frame?,down,up|left|right
00001212,down/heart_blue_056.png,What direction does the circle move in the frame?,down,up|left|right
00001213,down/heart_blue_067.png,What direction does the circle move in the frame?,down,up|left|right
00001214,down/heart_blue_071.png,What direction does the circle move in the frame?,down,up|left|right
00001215,down/heart_blue_077.png,What direction does the circle move in the frame?,down,up|left|right
00001216,down/heart_blue_079.png,What direction does the circle move in the frame?,down,up|left|right
00001217,down/heart_blue_082.png,What direction does the circle move in the frame?,down,up|left|right
00001218,down/heart_blue_083.png,What direction does the circle move in the frame?,down,up|left|right
00001219,down/heart_blue_090.png,What direction does the circle move in the frame?,down,up|left|right
00001220,down/heart_blue_093.png,What direction does the circle move in the frame?,down,up|left|right
00001221,down/heart_blue_095.png,What direction does the circle move in the frame?,down,up|left|right
00001222,down/heart_blue_102.png,What direction does the circle move in the frame?,down,up|left|right
00001223,down/heart_blue_113.png,What direction does the circle move in the frame?,down,up|left|right
00001224,down/heart_blue_128.png,What direction does the circle move in the frame?,down,up|left|right
00001225,down/heart_blue_134.png,What direction does the circle move in the frame?,down,up|left|right
00001226,down/heart_blue_138.png,What direction does the circle move in the frame?,down,up|left|right
00001227,down/heart_blue_143.png,What direction does the circle move in the frame?,down,up|left|right
00001228,down/heart_blue_146.png,What direction does the circle move in the frame?,down,up|left|right
00001229,down/heart_blue_149.png,What direction does the circle move in the frame?,down,up|left|right
00001230,down/heart_blue_150.png,What direction does the circle move in the frame?,down,up|left|right
00001231,down/heart_brown_001.png,What direction does the circle move in the frame?,down,up|left|right
00001232,down/heart_brown_002.png,What direction does the circle move in the frame?,down,up|left|right
00001233,down/heart_brown_029.png,What direction does the circle move in the frame?,down,up|left|right
00001234,down/heart_brown_030.png,What direction does the circle move in the frame?,down,up|left|right
00001235,down/heart_brown_032.png,What direction does the circle move in the frame?,down,up|left|right
00001236,down/heart_brown_033.png,What direction does the circle move in the frame?,down,up|left|right
00001237,down/heart_brown_035.png,What direction does the circle move in the frame?,down,up|left|right
00001238,down/heart_brown_042.png,What direction does the circle move in the frame?,down,up|left|right
00001239,down/heart_brown_047.png,What direction does the circle move in the frame?,down,up|left|right
00001240,down/heart_brown_049.png,What direction does the circle move in the frame?,down,up|left|right
00001241,down/heart_brown_050.png,What direction does the circle move in the frame?,down,up|left|right
00001242,down/heart_brown_058.png,What direction does the circle move in the frame?,down,up|left|right
00001243,down/heart_brown_062.png,What direction does the circle move in the frame?,down,up|left|right
00001244,down/heart_brown_067.png,What direction does the circle move in the frame?,down,up|left|right
00001245,down/heart_brown_070.png,What direction does the circle move in the frame?,down,up|left|right
00001246,down/heart_brown_073.png,What direction does the circle move in the frame?,down,up|left|right
00001247,down/heart_brown_077.png,What direction does the circle move in the frame?,down,up|left|right
00001248,down/heart_brown_085.png,What direction does the circle move in the frame?,down,up|left|right
00001249,down/heart_brown_086.png,What direction does the circle move in the frame?,down,up|left|right
00001250,down/heart_brown_088.png,What direction does the circle move in the frame?,down,up|left|right
00001251,down/heart_brown_089.png,What direction does the circle move in the frame?,down,up|left|right
00001252,down/heart_brown_092.png,What direction does the circle move in the frame?,down,up|left|right
00001253,down/heart_brown_098.png,What direction does the circle move in the frame?,down,up|left|right
00001254,down/heart_brown_108.png,What direction does the circle move in the frame?,down,up|left|right
00001255,down/heart_brown_111.png,What direction does the circle move in the frame?,down,up|left|right
00001256,down/heart_brown_116.png,What direction does the circle move in the frame?,down,up|left|right
00001257,down/heart_brown_117.png,What direction does the circle move in the frame?,down,up|left|right
00001258,down/heart_brown_121.png,What direction does the circle move in the frame?,down,up|left|right
00001259,down/heart_brown_128.png,What direction does the circle move in the frame?,down,up|left|right
00001260,down/heart_brown_141.png,What direction does the circle move in the frame?,down,up|left|right
00001261,down/heart_cyan_006.png,What direction does the circle move in the frame?,down,up|left|right
00001262,down/heart_cyan_016.png,What direction does the circle move in the frame?,down,up|left|right
00001263,down/heart_cyan_019.png,What direction does the circle move in the frame?,down,up|left|right
00001264,down/heart_cyan_020.png,What direction does the circle move in the frame?,down,up|left|right
00001265,down/heart_cyan_023.png,What direction does the circle move in the frame?,down,up|left|right
00001266,down/heart_cyan_028.png,What direction does the circle move in the frame?,down,up|left|right
00001267,down/heart_cyan_039.png,What direction does the circle move in the frame?,down,up|left|right
00001268,down/heart_cyan_040.png,What direction does the circle move in the frame?,down,up|left|right
00001269,down/heart_cyan_046.png,What direction does the circle move in the frame?,down,up|left|right
00001270,down/heart_cyan_052.png,What direction does the circle move in the frame?,down,up|left|right
00001271,down/heart_cyan_054.png,What direction does the circle move in the frame?,down,up|left|right
00001272,down/heart_cyan_058.png,What direction does the circle move in the frame?,down,up|left|right
00001273,down/heart_cyan_062.png,What direction does the circle move in the frame?,down,up|left|right
00001274,down/heart_cyan_063.png,What direction does the circle move in the frame?,down,up|left|right
00001275,down/heart_cyan_065.png,What direction does the circle move in the frame?,down,up|left|right
00001276,down/heart_cyan_070.png,What direction does the circle move in the frame?,down,up|left|right
00001277,down/heart_cyan_071.png,What direction does the circle move in the frame?,down,up|left|right
00001278,down/heart_cyan_078.png,What direction does the circle move in the frame?,down,up|left|right
00001279,down/heart_cyan_082.png,What direction does the circle move in the frame?,down,up|left|right
00001280,down/heart_cyan_084.png,What direction does the circle move in the frame?,down,up|left|right
00001281,down/heart_cyan_089.png,What direction does the circle move in the frame?,down,up|left|right
00001282,down/heart_cyan_091.png,What direction does the circle move in the frame?,down,up|left|right
00001283,down/heart_cyan_092.png,What direction does the circle move in the frame?,down,up|left|right
00001284,down/heart_cyan_097.png,What direction does the circle move in the frame?,down,up|left|right
00001285,down/heart_cyan_116.png,What direction does the circle move in the frame?,down,up|left|right
00001286,down/heart_cyan_128.png,What direction does the circle move in the frame?,down,up|left|right
00001287,down/heart_cyan_131.png,What direction does the circle move in the frame?,down,up|left|right
00001288,down/heart_cyan_132.png,What direction does the circle move in the frame?,down,up|left|right
00001289,down/heart_cyan_136.png,What direction does the circle move in the frame?,down,up|left|right
00001290,down/heart_cyan_141.png,What direction does the circle move in the frame?,down,up|left|right
00001291,down/heart_green_003.png,What direction does the circle move in the frame?,down,up|left|right
00001292,down/heart_green_008.png,What direction does the circle move in the frame?,down,up|left|right
00001293,down/heart_green_010.png,What direction does the circle move in the frame?,down,up|left|right
00001294,down/heart_green_011.png,What direction does the circle move in the frame?,down,up|left|right
00001295,down/heart_green_014.png,What direction does the circle move in the frame?,down,up|left|right
00001296,down/heart_green_015.png,What direction does the circle move in the frame?,down,up|left|right
00001297,down/heart_green_017.png,What direction does the circle move in the frame?,down,up|left|right
00001298,down/heart_green_018.png,What direction does the circle move in the frame?,down,up|left|right
00001299,down/heart_green_021.png,What direction does the circle move in the frame?,down,up|left|right
00001300,down/heart_green_028.png,What direction does the circle move in the frame?,down,up|left|right
00001301,down/heart_green_035.png,What direction does the circle move in the frame?,down,up|left|right
00001302,down/heart_green_039.png,What direction does the circle move in the frame?,down,up|left|right
00001303,down/heart_green_042.png,What direction does the circle move in the frame?,down,up|left|right
00001304,down/heart_green_060.png,What direction does the circle move in the frame?,down,up|left|right
00001305,down/heart_green_073.png,What direction does the circle move in the frame?,down,up|left|right
00001306,down/heart_green_075.png,What direction does the circle move in the frame?,down,up|left|right
00001307,down/heart_green_076.png,What direction does the circle move in the frame?,down,up|left|right
00001308,down/heart_green_078.png,What direction does the circle move in the frame?,down,up|left|right
00001309,down/heart_green_082.png,What direction does the circle move in the frame?,down,up|left|right
00001310,down/heart_green_096.png,What direction does the circle move in the frame?,down,up|left|right
00001311,down/heart_green_098.png,What direction does the circle move in the frame?,down,up|left|right
00001312,down/heart_green_101.png,What direction does the circle move in the frame?,down,up|left|right
00001313,down/heart_green_106.png,What direction does the circle move in the frame?,down,up|left|right
00001314,down/heart_green_118.png,What direction does the circle move in the frame?,down,up|left|right
00001315,down/heart_green_120.png,What direction does the circle move in the frame?,down,up|left|right
00001316,down/heart_green_121.png,What direction does the circle move in the frame?,down,up|left|right
00001317,down/heart_green_130.png,What direction does the circle move in the frame?,down,up|left|right
00001318,down/heart_green_135.png,What direction does the circle move in the frame?,down,up|left|right
00001319,down/heart_green_143.png,What direction does the circle move in the frame?,down,up|left|right
00001320,down/heart_green_149.png,What direction does the circle move in the frame?,down,up|left|right
00001321,down/heart_navy_001.png,What direction does the circle move in the frame?,down,up|left|right
00001322,down/heart_navy_003.png,What direction does the circle move in the frame?,down,up|left|right
00001323,down/heart_navy_005.png,What direction does the circle move in the frame?,down,up|left|right
00001324,down/heart_navy_015.png,What direction does the circle move in the frame?,down,up|left|right
00001325,down/heart_navy_022.png,What direction does the circle move in the frame?,down,up|left|right
00001326,down/heart_navy_023.png,What direction does the circle move in the frame?,down,up|left|right
00001327,down/heart_navy_029.png,What direction does the circle move in the frame?,down,up|left|right
00001328,down/heart_navy_030.png,What direction does the circle move in the frame?,down,up|left|right
00001329,down/heart_navy_035.png,What direction does the circle move in the frame?,down,up|left|right
00001330,down/heart_navy_036.png,What direction does the circle move in the frame?,down,up|left|right
00001331,down/heart_navy_039.png,What direction does the circle move in the frame?,down,up|left|right
00001332,down/heart_navy_042.png,What direction does the circle move in the frame?,down,up|left|right
00001333,down/heart_navy_047.png,What direction does the circle move in the frame?,down,up|left|right
00001334,down/heart_navy_064.png,What direction does the circle move in the frame?,down,up|left|right
00001335,down/heart_navy_071.png,What direction does the circle move in the frame?,down,up|left|right
00001336,down/heart_navy_084.png,What direction does the circle move in the frame?,down,up|left|right
00001337,down/heart_navy_087.png,What direction does the circle move in the frame?,down,up|left|right
00001338,down/heart_navy_098.png,What direction does the circle move in the frame?,down,up|left|right
00001339,down/heart_navy_099.png,What direction does the circle move in the frame?,down,up|left|right
00001340,down/heart_navy_100.png,What direction does the circle move in the frame?,down,up|left|right
00001341,down/heart_navy_103.png,What direction does the circle move in the frame?,down,up|left|right
00001342,down/heart_navy_108.png,What direction does the circle move in the frame?,down,up|left|right
00001343,down/heart_navy_109.png,What direction does the circle move in the frame?,down,up|left|right
00001344,down/heart_navy_111.png,What direction does the circle move in the frame?,down,up|left|right
00001345,down/heart_navy_115.png,What direction does the circle move in the frame?,down,up|left|right
00001346,down/heart_navy_124.png,What direction does the circle move in the frame?,down,up|left|right
00001347,down/heart_navy_130.png,What direction does the circle move in the frame?,down,up|left|right
00001348,down/heart_navy_144.png,What direction does the circle move in the frame?,down,up|left|right
00001349,down/heart_navy_149.png,What direction does the circle move in the frame?,down,up|left|right
00001350,down/heart_navy_150.png,What direction does the circle move in the frame?,down,up|left|right
00001351,down/heart_orange_001.png,What direction does the circle move in the frame?,down,up|left|right
00001352,down/heart_orange_011.png,What direction does the circle move in the frame?,down,up|left|right
00001353,down/heart_orange_014.png,What direction does the circle move in the frame?,down,up|left|right
00001354,down/heart_orange_015.png,What direction does the circle move in the frame?,down,up|left|right
00001355,down/heart_orange_018.png,What direction does the circle move in the frame?,down,up|left|right
00001356,down/heart_orange_019.png,What direction does the circle move in the frame?,down,up|left|right
00001357,down/heart_orange_032.png,What direction does the circle move in the frame?,down,up|left|right
00001358,down/heart_orange_033.png,What direction does the circle move in the frame?,down,up|left|right
00001359,down/heart_orange_038.png,What direction does the circle move in the frame?,down,up|left|right
00001360,down/heart_orange_042.png,What direction does the circle move in the frame?,down,up|left|right
00001361,down/heart_orange_048.png,What direction does the circle move in the frame?,down,up|left|right
00001362,down/heart_orange_049.png,What direction does the circle move in the frame?,down,up|left|right
00001363,down/heart_orange_051.png,What direction does the circle move in the frame?,down,up|left|right
00001364,down/heart_orange_061.png,What direction does the circle move in the frame?,down,up|left|right
00001365,down/heart_orange_063.png,What direction does the circle move in the frame?,down,up|left|right
00001366,down/heart_orange_076.png,What direction does the circle move in the frame?,down,up|left|right
00001367,down/heart_orange_077.png,What direction does the circle move in the frame?,down,up|left|right
00001368,down/heart_orange_086.png,What direction does the circle move in the frame?,down,up|left|right
00001369,down/heart_orange_097.png,What direction does the circle move in the frame?,down,up|left|right
00001370,down/heart_orange_101.png,What direction does the circle move in the frame?,down,up|left|right
00001371,down/heart_orange_104.png,What direction does the circle move in the frame?,down,up|left|right
00001372,down/heart_orange_108.png,What direction does the circle move in the frame?,down,up|left|right
00001373,down/heart_orange_109.png,What direction does the circle move in the frame?,down,up|left|right
00001374,down/heart_orange_110.png,What direction does the circle move in the frame?,down,up|left|right
00001375,down/heart_orange_120.png,What direction does the circle move in the frame?,down,up|left|right
00001376,down/heart_orange_121.png,What direction does the circle move in the frame?,down,up|left|right
00001377,down/heart_orange_125.png,What direction does the circle move in the frame?,down,up|left|right
00001378,down/heart_orange_126.png,What direction does the circle move in the frame?,down,up|left|right
00001379,down/heart_orange_134.png,What direction does the circle move in the frame?,down,up|left|right
00001380,down/heart_orange_137.png,What direction does the circle move in the frame?,down,up|left|right
00001381,down/heart_pink_010.png,What direction does the circle move in the frame?,down,up|left|right
00001382,down/heart_pink_011.png,What direction does the circle move in the frame?,down,up|left|right
00001383,down/heart_pink_016.png,What direction does the circle move in the frame?,down,up|left|right
00001384,down/heart_pink_017.png,What direction does the circle move in the frame?,down,up|left|right
00001385,down/heart_pink_022.png,What direction does the circle move in the frame?,down,up|left|right
00001386,down/heart_pink_029.png,What direction does the circle move in the frame?,down,up|left|right
00001387,down/heart_pink_043.png,What direction does the circle move in the frame?,down,up|left|right
00001388,down/heart_pink_044.png,What direction does the circle move in the frame?,down,up|left|right
00001389,down/heart_pink_046.png,What direction does the circle move in the frame?,down,up|left|right
00001390,down/heart_pink_049.png,What direction does the circle move in the frame?,down,up|left|right
